payment_id,contract_id,payment_date,amount
P2153,C0141,2025-08-20,360.00
P2154,C0428,2025-08-20,695.00
P2155,C0002,2025-08-25,2710.00
P2156,C0012,2025-08-25,1845.00
P2157,C0032,2025-08-25,385.00
P2158,C0039,2025-08-25,940.00
P2159,C0045,2025-08-25,1650.00
P2160,C0078,2025-08-25,395.00
P2161,C0099,2025-08-25,280.00
P2162,C0105,2025-08-25,730.00
P2163,C0108,2025-08-25,500.00
P2164,C0114,2025-08-25,1325.00
P2165,C0167,2025-08-25,770.00
P2166,C0214,2025-08-25,975.00
P2167,C0222,2025-08-25,1280.00
P2168,C0252,2025-08-25,840.00
P2169,C0292,2025-08-25,775.00
P2170,C0312,2025-08-25,925.00
P2171,C0325,2025-08-25,1960.00
P2172,C0338,2025-08-25,1220.00
P2173,C0363,2025-08-25,1745.00
P2174,C0417,2025-08-25,1670.00
P2175,C0436,2025-08-25,585.00
P2176,C0031,2025-08-26,1505.00
P2177,C0056,2025-08-26,1470.00
P2178,C0058,2025-08-26,955.00
P2179,C0086,2025-08-26,820.00
P2180,C0126,2025-08-26,965.00
P2181,C0182,2025-08-26,1300.00
P2182,C0208,2025-08-26,1320.00
P2183,C0217,2025-08-26,645.00
P2184,C0229,2025-08-26,335.00
P2185,C0259,2025-08-26,1485.00
P2186,C0280,2025-08-26,870.00
P2187,C0289,2025-08-26,570.00
P2188,C0296,2025-08-26,875.00
P2189,C0300,2025-08-26,395.00
P2190,C0322,2025-08-26,1140.00
P2191,C0334,2025-08-26,1080.00
P2192,C0382,2025-08-26,1115.00
P2193,C0401,2025-08-26,945.00
P2194,C0434,2025-08-26,925.00
P2195,C0441,2025-08-26,1155.00
P2196,C0010,2025-08-27,1010.00
P2197,C0014,2025-08-27,1185.00
P2198,C0027,2025-08-27,845.00
P2199,C0089,2025-08-27,755.00
P2200,C0115,2025-08-27,615.00
P2201,C0130,2025-08-27,815.00
P2202,C0153,2025-08-27,550.00
P2203,C0160,2025-08-27,490.00
P2204,C0177,2025-08-27,1760.00
P2205,C0183,2025-08-27,960.00
P2206,C0194,2025-08-27,310.00
P2207,C0196,2025-08-27,1135.00
P2208,C0210,2025-08-27,1575.00
P2209,C0219,2025-08-27,885.00
P2210,C0247,2025-08-27,650.00
P2211,C0251,2025-08-27,1205.00
P2212,C0277,2025-08-27,340.00
P2213,C0293,2025-08-27,1360.00
P2214,C0317,2025-08-27,695.00
P2215,C0328,2025-08-27,955.00
P2216,C0339,2025-08-27,700.00
P2217,C0347,2025-08-27,1145.00
P2218,C0348,2025-08-27,575.00
P2219,C0349,2025-08-27,460.00
P2220,C0350,2025-08-27,1305.00
P2221,C0370,2025-08-27,1140.00
P2222,C0375,2025-08-27,1460.00
P2223,C0390,2025-08-27,435.00
P2224,C0406,2025-08-27,910.00
P2225,C0422,2025-08-27,1060.00
P2226,C0425,2025-08-27,1465.00
P2227,C0003,2025-08-28,470.00
P2228,C0055,2025-08-28,885.00
P2229,C0059,2025-08-28,585.00
P2230,C0064,2025-08-28,525.00
P2231,C0094,2025-08-28,910.00
P2232,C0111,2025-08-28,3570.00
P2233,C0125,2025-08-28,1270.00
P2234,C0133,2025-08-28,485.00
P2235,C0166,2025-08-28,495.00
P2236,C0169,2025-08-28,885.00
P2237,C0175,2025-08-28,650.00
P2238,C0225,2025-08-28,730.00
P2239,C0342,2025-08-28,2840.00
P2240,C0351,2025-08-28,1105.00
P2241,C0383,2025-08-28,1200.00
P2242,C0389,2025-08-28,465.00
P2243,C0415,2025-08-28,1075.00
P2244,C0421,2025-08-28,840.00
P2245,C0440,2025-08-28,460.00
P2246,C0016,2025-08-29,550.00
P2247,C0068,2025-08-29,1680.00
P2248,C0082,2025-08-29,865.00
P2249,C0106,2025-08-29,525.00
P2250,C0187,2025-08-29,2730.00
P2251,C0233,2025-08-29,380.00
P2252,C0253,2025-08-29,860.00
P2253,C0263,2025-08-29,600.00
P2254,C0275,2025-08-29,885.00
P2255,C0305,2025-08-29,1540.00
P2256,C0345,2025-08-29,470.00
P2257,C0361,2025-08-29,475.00
P2258,C0047,2025-08-30,475.00
P2259,C0117,2025-08-30,1340.00
P2260,C0121,2025-08-30,1255.00
P2261,C0128,2025-08-30,2020.00
P2262,C0131,2025-08-30,405.00
P2263,C0146,2025-08-30,1575.00
P2264,C0152,2025-08-30,1850.00
P2265,C0191,2025-08-30,855.00
P2266,C0206,2025-08-30,930.00
P2267,C0241,2025-08-30,1710.00
P2268,C0264,2025-08-30,940.00
P2269,C0299,2025-08-30,1670.00
P2270,C0319,2025-08-30,1590.00
P2271,C0326,2025-08-30,990.00
P2272,C0341,2025-08-30,1960.00
P2273,C0356,2025-08-30,510.00
P2274,C0359,2025-08-30,1310.00
P2275,C0377,2025-08-30,1235.00
P2276,C0407,2025-08-30,1520.00
P2277,C0427,2025-08-30,345.00
P2278,C0433,2025-08-30,825.00
P2279,C0018,2025-08-31,760.00
P2280,C0051,2025-08-31,1465.00
P2281,C0053,2025-08-31,1650.00
P2282,C0060,2025-08-31,725.00
P2283,C0087,2025-08-31,1170.00
P2284,C0107,2025-08-31,1130.00
P2285,C0124,2025-08-31,950.00
P2286,C0156,2025-08-31,860.00
P2287,C0161,2025-08-31,1125.00
P2288,C0171,2025-08-31,1230.00
P2289,C0178,2025-08-31,830.00
P2290,C0185,2025-08-31,625.00
P2291,C0238,2025-08-31,530.00
P2292,C0266,2025-08-31,1575.00
P2293,C0269,2025-08-31,1240.00
P2294,C0287,2025-08-31,645.00
P2295,C0290,2025-08-31,895.00
P2296,C0315,2025-08-31,490.00
P2297,C0321,2025-08-31,1275.00
P2298,C0324,2025-08-31,425.00
P2299,C0353,2025-08-31,960.00
P2300,C0357,2025-08-31,1835.00
P2301,C0360,2025-08-31,535.00
P2302,C0374,2025-08-31,1805.00
P2303,C0418,2025-08-31,365.00
P2304,C0019,2025-09-01,1285.00
P2305,C0076,2025-09-01,970.00
P2306,C0088,2025-09-01,735.00
P2307,C0093,2025-09-01,720.00
P2308,C0147,2025-09-01,610.00
P2309,C0159,2025-09-01,975.00
P2310,C0163,2025-09-01,2025.00
P2311,C0218,2025-09-01,520.00
P2312,C0224,2025-09-01,1130.00
P2313,C0235,2025-09-01,2250.00
P2314,C0311,2025-09-01,570.00
P2315,C0379,2025-09-01,1205.00
P2316,C0419,2025-09-01,680.00
P2317,C0445,2025-09-01,790.00
P2318,C0447,2025-09-01,675.00
P2319,C0448,2025-09-01,1055.00
P2320,C0006,2025-09-02,650.00
P2321,C0011,2025-09-02,1130.00
P2322,C0037,2025-09-02,450.00
P2323,C0048,2025-09-02,3720.00
P2324,C0070,2025-09-02,490.00
P2325,C0073,2025-09-02,1235.00
P2326,C0101,2025-09-02,435.00
P2327,C0129,2025-09-02,1630.00
P2328,C0151,2025-09-02,1670.00
P2329,C0197,2025-09-02,705.00
P2330,C0199,2025-09-02,575.00
P2331,C0246,2025-09-02,1015.00
P2332,C0255,2025-09-02,2680.00
P2333,C0271,2025-09-02,1410.00
P2334,C0278,2025-09-02,710.00
P2335,C0306,2025-09-02,980.00
P2336,C0320,2025-09-02,330.00
P2337,C0327,2025-09-02,580.00
P2338,C0344,2025-09-02,440.00
P2339,C0355,2025-09-02,605.00
P2340,C0364,2025-09-02,1095.00
P2341,C0396,2025-09-02,1465.00
P2342,C0029,2025-09-03,1390.00
P2343,C0044,2025-09-03,1290.00
P2344,C0066,2025-09-03,1200.00
P2345,C0075,2025-09-03,520.00
P2346,C0092,2025-09-03,740.00
P2347,C0095,2025-09-03,810.00
P2348,C0096,2025-09-03,3980.00
P2349,C0110,2025-09-03,1020.00
P2350,C0142,2025-09-03,615.00
P2351,C0193,2025-09-03,1195.00
P2352,C0239,2025-09-03,1510.00
P2353,C0243,2025-09-03,1535.00
P2354,C0268,2025-09-03,860.00
P2355,C0323,2025-09-03,1100.00
P2356,C0385,2025-09-03,950.00
P2357,C0387,2025-09-03,1310.00
P2358,C0400,2025-09-03,1170.00
P2359,C0023,2025-09-04,845.00
P2360,C0054,2025-09-04,1140.00
P2361,C0080,2025-09-04,1750.00
P2362,C0179,2025-09-04,880.00
P2363,C0221,2025-09-04,345.00
P2364,C0270,2025-09-04,400.00
P2365,C0298,2025-09-04,680.00
P2366,C0307,2025-09-04,470.00
P2367,C0369,2025-09-04,1175.00
P2368,C0393,2025-09-04,1595.00
P2369,C0398,2025-09-04,840.00
P2370,C0038,2025-09-05,700.00
P2371,C0041,2025-09-05,595.00
P2372,C0042,2025-09-05,1275.00
P2373,C0067,2025-09-05,300.00
P2374,C0077,2025-09-05,1865.00
P2375,C0123,2025-09-05,960.00
P2376,C0174,2025-09-05,1110.00
P2377,C0186,2025-09-05,1155.00
P2378,C0250,2025-09-05,1430.00
P2379,C0267,2025-09-05,720.00
P2380,C0276,2025-09-05,1235.00
P2381,C0295,2025-09-05,1235.00
P2382,C0309,2025-09-05,820.00
P2383,C0318,2025-09-05,780.00
P2384,C0332,2025-09-05,710.00
P2385,C0414,2025-09-05,1020.00
P2386,C0432,2025-09-05,1570.00
P2387,C0442,2025-09-05,1570.00
P2388,C0449,2025-09-05,910.00
P2389,C0226,2025-09-07,620.00
P2390,C0313,2025-09-07,825.00
P2391,C0030,2025-09-08,615.00
P2392,C0413,2025-09-08,835.00
P2393,C0141,2025-09-09,360.00
P2394,C0249,2025-09-09,1255.00
P2395,C0144,2025-09-10,1605.00
P2396,C0148,2025-09-10,1040.00
P2397,C0173,2025-09-10,435.00
P2398,C0411,2025-09-10,1610.00
P2399,C0420,2025-09-10,1680.00
P2400,C0017,2025-09-11,1715.00
P2401,C0090,2025-09-11,640.00
P2402,C0122,2025-09-11,500.00
P2403,C0192,2025-09-11,740.00
P2404,C0362,2025-09-11,1085.00
P2405,C0439,2025-09-11,675.00
P2406,C0157,2025-09-12,550.00
P2407,C0228,2025-09-12,1010.00
P2408,C0164,2025-09-13,1150.00
P2409,C0008,2025-09-14,540.00
P2410,C0181,2025-09-14,1050.00
P2411,C0240,2025-09-14,410.00
P2412,C0013,2025-09-15,910.00
P2413,C0112,2025-09-15,365.00
P2414,C0223,2025-09-15,525.00
P2415,C0394,2025-09-15,350.00
P2416,C0028,2025-09-16,1295.00
P2417,C0132,2025-09-16,1585.00
P2418,C0170,2025-09-16,760.00
P2419,C0438,2025-09-16,1795.00
P2420,C0190,2025-09-17,870.00
P2421,C0352,2025-09-17,1310.00
P2422,C0371,2025-09-17,1075.00
P2423,C0380,2025-09-17,1170.00
P2424,C0061,2025-09-18,1660.00
P2425,C0216,2025-09-18,1070.00
P2426,C0331,2025-09-18,380.00
P2427,C0015,2025-09-19,1025.00
P2428,C0033,2025-09-19,555.00
P2429,C0145,2025-09-19,1810.00
P2430,C0265,2025-09-19,1000.00
P2431,C0281,2025-09-19,1160.00
P2432,C0337,2025-09-19,570.00
P2433,C0391,2025-09-19,825.00
P2434,C0010,2025-09-25,1010.00
P2435,C0059,2025-09-25,585.00
P2436,C0064,2025-09-25,525.00
P2437,C0108,2025-09-25,500.00
P2438,C0130,2025-09-25,815.00
P2439,C0131,2025-09-25,405.00
P2440,C0133,2025-09-25,485.00
P2441,C0164,2025-09-25,1150.00
P2442,C0179,2025-09-25,880.00
P2443,C0185,2025-09-25,625.00
P2444,C0194,2025-09-25,310.00
P2445,C0198,2025-09-25,2330.00
P2446,C0204,2025-09-25,2470.00
P2447,C0219,2025-09-25,885.00
P2448,C0241,2025-09-25,1710.00
P2449,C0266,2025-09-25,1575.00
P2450,C0295,2025-09-25,1235.00
P2451,C0296,2025-09-25,875.00
P2452,C0299,2025-09-25,1670.00
P2453,C0318,2025-09-25,780.00
P2454,C0319,2025-09-25,1590.00
P2455,C0323,2025-09-25,1100.00
P2456,C0332,2025-09-25,710.00
P2457,C0348,2025-09-25,575.00
P2458,C0355,2025-09-25,605.00
P2459,C0385,2025-09-25,950.00
P2460,C0389,2025-09-25,465.00
P2461,C0408,2025-09-25,1460.00
P2462,C0442,2025-09-25,1570.00
P2463,C0031,2025-09-26,1505.00
P2464,C0032,2025-09-26,385.00
P2465,C0044,2025-09-26,1290.00
P2466,C0101,2025-09-26,435.00
P2467,C0117,2025-09-26,1340.00
P2468,C0124,2025-09-26,950.00
P2469,C0147,2025-09-26,610.00
P2470,C0153,2025-09-26,275.00
P2471,C0199,2025-09-26,575.00
P2472,C0206,2025-09-26,930.00
P2473,C0216,2025-09-26,1070.00
P2474,C0253,2025-09-26,860.00
P2475,C0259,2025-09-26,1485.00
P2476,C0278,2025-09-26,710.00
P2477,C0309,2025-09-26,820.00
P2478,C0364,2025-09-26,1095.00
P2479,C0415,2025-09-26,1075.00
P2480,C0448,2025-09-26,1055.00
P2481,C0029,2025-09-27,1390.00
P2482,C0045,2025-09-27,1650.00
P2483,C0067,2025-09-27,300.00
P2484,C0077,2025-09-27,1865.00
P2485,C0094,2025-09-27,910.00
P2486,C0106,2025-09-27,525.00
P2487,C0141,2025-09-27,360.00
P2488,C0193,2025-09-27,1195.00
P2489,C0250,2025-09-27,715.00
P2490,C0252,2025-09-27,840.00
P2491,C0297,2025-09-27,1630.00
P2492,C0345,2025-09-27,470.00
P2493,C0380,2025-09-27,1170.00
P2494,C0390,2025-09-27,435.00
P2495,C0420,2025-09-27,1680.00
P2496,C0431,2025-09-27,2120.00
P2497,C0037,2025-09-28,450.00
P2498,C0038,2025-09-28,700.00
P2499,C0041,2025-09-28,595.00
P2500,C0047,2025-09-28,475.00
P2501,C0054,2025-09-28,1140.00
P2502,C0082,2025-09-28,865.00
P2503,C0087,2025-09-28,585.00
P2504,C0110,2025-09-28,1020.00
P2505,C0128,2025-09-28,2020.00
P2506,C0159,2025-09-28,975.00
P2507,C0176,2025-09-28,3230.00
P2508,C0210,2025-09-28,1575.00
P2509,C0233,2025-09-28,380.00
P2510,C0270,2025-09-28,400.00
P2511,C0271,2025-09-28,1410.00
P2512,C0298,2025-09-28,680.00
P2513,C0311,2025-09-28,570.00
P2514,C0349,2025-09-28,460.00
P2515,C0357,2025-09-28,1835.00
P2516,C0413,2025-09-28,835.00
P2517,C0433,2025-09-28,825.00
P2518,C0006,2025-09-29,650.00
P2519,C0015,2025-09-29,1025.00
P2520,C0078,2025-09-29,395.00
P2521,C0122,2025-09-29,500.00
P2522,C0129,2025-09-29,1630.00
P2523,C0132,2025-09-29,1585.00
P2524,C0151,2025-09-29,1670.00
P2525,C0169,2025-09-29,885.00
P2526,C0208,2025-09-29,1320.00
P2527,C0223,2025-09-29,525.00
P2528,C0240,2025-09-29,410.00
P2529,C0276,2025-09-29,1235.00
P2530,C0289,2025-09-29,570.00
P2531,C0290,2025-09-29,895.00
P2532,C0313,2025-09-29,825.00
P2533,C0338,2025-09-29,1220.00
P2534,C0362,2025-09-29,1085.00
P2535,C0434,2025-09-29,925.00
P2536,C0012,2025-09-30,1845.00
P2537,C0048,2025-09-30,1860.00
P2538,C0056,2025-09-30,1470.00
P2539,C0060,2025-09-30,725.00
P2540,C0066,2025-09-30,1200.00
P2541,C0073,2025-09-30,1235.00
P2542,C0095,2025-09-30,810.00
P2543,C0111,2025-09-30,1785.00
P2544,C0152,2025-09-30,1850.00
P2545,C0177,2025-09-30,1760.00
P2546,C0181,2025-09-30,1050.00
P2547,C0187,2025-09-30,1365.00
P2548,C0222,2025-09-30,1280.00
P2549,C0238,2025-09-30,530.00
P2550,C0249,2025-09-30,1255.00
P2551,C0251,2025-09-30,1205.00
P2552,C0275,2025-09-30,885.00
P2553,C0293,2025-09-30,1360.00
P2554,C0312,2025-09-30,925.00
P2555,C0320,2025-09-30,330.00
P2556,C0327,2025-09-30,580.00
P2557,C0328,2025-09-30,955.00
P2558,C0337,2025-09-30,570.00
P2559,C0339,2025-09-30,700.00
P2560,C0342,2025-09-30,1420.00
P2561,C0351,2025-09-30,1105.00
P2562,C0396,2025-09-30,1465.00
P2563,C0407,2025-09-30,1520.00
P2564,C0411,2025-09-30,1610.00
P2565,C0427,2025-09-30,345.00
P2566,C0436,2025-09-30,585.00
P2567,C0014,2025-10-01,1185.00
P2568,C0017,2025-10-01,1715.00
P2569,C0019,2025-10-01,1285.00
P2570,C0027,2025-10-01,845.00
P2571,C0030,2025-10-01,615.00
P2572,C0070,2025-10-01,490.00
P2573,C0121,2025-10-01,1255.00
P2574,C0142,2025-10-01,615.00
P2575,C0156,2025-10-01,860.00
P2576,C0173,2025-10-01,435.00
P2577,C0196,2025-10-01,1135.00
P2578,C0224,2025-10-01,1130.00
P2579,C0267,2025-10-01,720.00
P2580,C0292,2025-10-01,775.00
P2581,C0300,2025-10-01,395.00
P2582,C0341,2025-10-01,980.00
P2583,C0361,2025-10-01,475.00
P2584,C0369,2025-10-01,1175.00
P2585,C0371,2025-10-01,1075.00
P2586,C0377,2025-10-01,1235.00
P2587,C0379,2025-10-01,1205.00
P2588,C0383,2025-10-01,1200.00
P2589,C0393,2025-10-01,1595.00
P2590,C0394,2025-10-01,350.00
P2591,C0445,2025-10-01,790.00
P2592,C0033,2025-10-02,555.00
P2593,C0076,2025-10-02,970.00
P2594,C0079,2025-10-02,645.00
P2595,C0092,2025-10-02,370.00
P2596,C0145,2025-10-02,1810.00
P2597,C0146,2025-10-02,1575.00
P2598,C0182,2025-10-02,1300.00
P2599,C0191,2025-10-02,855.00
P2600,C0228,2025-10-02,1010.00
P2601,C0261,2025-10-02,3620.00
P2602,C0287,2025-10-02,645.00
P2603,C0306,2025-10-02,980.00
P2604,C0356,2025-10-02,510.00
P2605,C0382,2025-10-02,1115.00
P2606,C0391,2025-10-02,825.00
P2607,C0440,2025-10-02,460.00
P2608,C0441,2025-10-02,1155.00
P2609,C0055,2025-10-03,885.00
P2610,C0068,2025-10-03,1680.00
P2611,C0080,2025-10-03,1750.00
P2612,C0107,2025-10-03,1130.00
P2613,C0167,2025-10-03,385.00
P2614,C0171,2025-10-03,1230.00
P2615,C0190,2025-10-03,870.00
P2616,C0197,2025-10-03,705.00
P2617,C0220,2025-10-03,3420.00
P2618,C0243,2025-10-03,1535.00
P2619,C0247,2025-10-03,325.00
P2620,C0255,2025-10-03,1340.00
P2621,C0264,2025-10-03,940.00
P2622,C0265,2025-10-03,1000.00
P2623,C0269,2025-10-03,1240.00
P2624,C0321,2025-10-03,1275.00
P2625,C0326,2025-10-03,990.00
P2626,C0387,2025-10-03,1310.00
P2627,C0406,2025-10-03,910.00
P2628,C0417,2025-10-03,1670.00
P2629,C0039,2025-10-04,470.00
P2630,C0075,2025-10-04,520.00
P2631,C0089,2025-10-04,755.00
P2632,C0093,2025-10-04,720.00
P2633,C0126,2025-10-04,965.00
P2634,C0160,2025-10-04,490.00
P2635,C0192,2025-10-04,740.00
P2636,C0217,2025-10-04,645.00
P2637,C0218,2025-10-04,520.00
P2638,C0246,2025-10-04,1015.00
P2639,C0315,2025-10-04,490.00
P2640,C0322,2025-10-04,1140.00
P2641,C0334,2025-10-04,1080.00
P2642,C0344,2025-10-04,440.00
P2643,C0360,2025-10-04,535.00
P2644,C0381,2025-10-04,1950.00
P2645,C0400,2025-10-04,585.00
P2646,C0401,2025-10-04,945.00
P2647,C0418,2025-10-04,365.00
P2648,C0425,2025-10-04,1465.00
P2649,C0443,2025-10-04,2650.00
P2650,C0447,2025-10-04,675.00
P2651,C0449,2025-10-04,910.00
P2652,C0002,2025-10-05,1355.00
P2653,C0003,2025-10-05,470.00
P2654,C0011,2025-10-05,1130.00
P2655,C0051,2025-10-05,1465.00
P2656,C0053,2025-10-05,1650.00
P2657,C0105,2025-10-05,730.00
P2658,C0112,2025-10-05,365.00
P2659,C0123,2025-10-05,960.00
P2660,C0174,2025-10-05,1110.00
P2661,C0175,2025-10-05,325.00
P2662,C0214,2025-10-05,975.00
P2663,C0277,2025-10-05,340.00
P2664,C0331,2025-10-05,380.00
P2665,C0397,2025-10-05,560.00
P2666,C0144,2025-10-06,1605.00
P2667,C0263,2025-10-06,600.00
P2668,C0419,2025-10-06,680.00
P2669,C0347,2025-10-07,1145.00
P2670,C0125,2025-10-08,1270.00
P2671,C0421,2025-10-08,420.00
P2672,C0018,2025-10-09,760.00
P2673,C0305,2025-10-09,770.00
P2674,C0392,2025-10-09,1690.00
P2675,C0008,2025-10-10,540.00
P2676,C0023,2025-10-10,845.00
P2677,C0028,2025-10-10,1295.00
P2678,C0058,2025-10-10,955.00
P2679,C0235,2025-10-10,1125.00
P2680,C0090,2025-10-11,640.00
P2681,C0115,2025-10-11,615.00
P2682,C0350,2025-10-11,1305.00
P2683,C0438,2025-10-11,1795.00
P2684,C0148,2025-10-12,1040.00
P2685,C0186,2025-10-12,1155.00
P2686,C0375,2025-10-12,1460.00
P2687,C0069,2025-10-13,2180.00
P2688,C0370,2025-10-13,1140.00
P2689,C0016,2025-10-14,550.00
P2690,C0086,2025-10-14,410.00
P2691,C0096,2025-10-14,1990.00
P2692,C0120,2025-10-14,1830.00
P2693,C0170,2025-10-14,760.00
P2694,C0221,2025-10-15,345.00
P2695,C0307,2025-10-15,470.00
P2696,C0352,2025-10-15,1310.00
P2697,C0097,2025-10-16,665.00
P2698,C0099,2025-10-16,280.00
P2699,C0428,2025-10-16,1390.00
P2700,C0166,2025-10-17,495.00
P2701,C0374,2025-10-17,1805.00
P2702,C0317,2025-10-18,695.00
P2703,C0324,2025-10-18,425.00
P2704,C0157,2025-10-19,550.00
P2705,C0239,2025-10-19,1510.00
P2706,C0353,2025-10-19,960.00
P2707,C0398,2025-10-19,840.00
P2708,C0422,2025-10-19,530.00
P2709,C0013,2025-10-20,910.00
P2710,C0114,2025-10-20,1325.00
P2711,C0163,2025-10-20,2025.00
P2712,C0010,2025-10-25,1010.00
P2713,C0030,2025-10-25,615.00
P2714,C0073,2025-10-25,1235.00
P2715,C0089,2025-10-25,755.00
P2716,C0095,2025-10-25,810.00
P2717,C0105,2025-10-25,730.00
P2718,C0120,2025-10-25,915.00
P2719,C0121,2025-10-25,1255.00
P2720,C0163,2025-10-25,2025.00
P2721,C0196,2025-10-25,1135.00
P2722,C0216,2025-10-25,1070.00
P2723,C0266,2025-10-25,1575.00
P2724,C0289,2025-10-25,570.00
P2725,C0311,2025-10-25,570.00
P2726,C0313,2025-10-25,825.00
P2727,C0344,2025-10-25,440.00
P2728,C0361,2025-10-25,475.00
P2729,C0364,2025-10-25,1095.00
P2730,C0369,2025-10-25,1175.00
P2731,C0400,2025-10-25,585.00
P2732,C0414,2025-10-25,2040.00
P2733,C0015,2025-10-26,1025.00
P2734,C0019,2025-10-26,1285.00
P2735,C0045,2025-10-26,1650.00
P2736,C0047,2025-10-26,475.00
P2737,C0066,2025-10-26,1200.00
P2738,C0126,2025-10-26,965.00
P2739,C0132,2025-10-26,1585.00
P2740,C0157,2025-10-26,550.00
P2741,C0181,2025-10-26,1050.00
P2742,C0198,2025-10-26,1165.00
P2743,C0218,2025-10-26,520.00
P2744,C0223,2025-10-26,525.00
P2745,C0229,2025-10-26,670.00
P2746,C0246,2025-10-26,1015.00
P2747,C0247,2025-10-26,325.00
P2748,C0259,2025-10-26,1485.00
P2749,C0315,2025-10-26,490.00
P2750,C0348,2025-10-26,575.00
P2751,C0374,2025-10-26,1805.00
P2752,C0377,2025-10-26,1235.00
P2753,C0393,2025-10-26,1595.00
P2754,C0394,2025-10-26,350.00
P2755,C0401,2025-10-26,945.00
P2756,C0408,2025-10-26,730.00
P2757,C0419,2025-10-26,680.00
P2758,C0440,2025-10-26,460.00
P2759,C0441,2025-10-26,1155.00
P2760,C0002,2025-10-27,1355.00
P2761,C0060,2025-10-27,725.00
P2762,C0067,2025-10-27,300.00
P2763,C0068,2025-10-27,1680.00
P2764,C0125,2025-10-27,1270.00
P2765,C0141,2025-10-27,360.00
P2766,C0153,2025-10-27,275.00
P2767,C0164,2025-10-27,1150.00
P2768,C0166,2025-10-27,495.00
P2769,C0167,2025-10-27,385.00
P2770,C0179,2025-10-27,880.00
P2771,C0214,2025-10-27,975.00
P2772,C0286,2025-10-27,2590.00
P2773,C0296,2025-10-27,875.00
P2774,C0297,2025-10-27,815.00
P2775,C0312,2025-10-27,925.00
P2776,C0327,2025-10-27,580.00
P2777,C0332,2025-10-27,710.00
P2778,C0352,2025-10-27,1310.00
P2779,C0356,2025-10-27,510.00
P2780,C0006,2025-10-28,650.00
P2781,C0016,2025-10-28,550.00
P2782,C0031,2025-10-28,1505.00
P2783,C0039,2025-10-28,470.00
P2784,C0107,2025-10-28,1130.00
P2785,C0108,2025-10-28,500.00
P2786,C0112,2025-10-28,365.00
P2787,C0151,2025-10-28,1670.00
P2788,C0187,2025-10-28,1365.00
P2789,C0224,2025-10-28,1130.00
P2790,C0228,2025-10-28,1010.00
P2791,C0240,2025-10-28,410.00
P2792,C0253,2025-10-28,860.00
P2793,C0265,2025-10-28,1000.00
P2794,C0268,2025-10-28,1720.00
P2795,C0271,2025-10-28,1410.00
P2796,C0280,2025-10-28,870.00
P2797,C0309,2025-10-28,820.00
P2798,C0321,2025-10-28,1275.00
P2799,C0323,2025-10-28,1100.00
P2800,C0339,2025-10-28,700.00
P2801,C0351,2025-10-28,1105.00
P2802,C0389,2025-10-28,465.00
P2803,C0396,2025-10-28,1465.00
P2804,C0427,2025-10-28,345.00
P2805,C0008,2025-10-29,540.00
P2806,C0011,2025-10-29,1130.00
P2807,C0012,2025-10-29,1845.00
P2808,C0027,2025-10-29,845.00
P2809,C0051,2025-10-29,1465.00
P2810,C0055,2025-10-29,885.00
P2811,C0086,2025-10-29,410.00
P2812,C0087,2025-10-29,585.00
P2813,C0131,2025-10-29,405.00
P2814,C0191,2025-10-29,855.00
P2815,C0221,2025-10-29,345.00
P2816,C0251,2025-10-29,1205.00
P2817,C0264,2025-10-29,940.00
P2818,C0292,2025-10-29,775.00
P2819,C0318,2025-10-29,780.00
P2820,C0334,2025-10-29,1080.00
P2821,C0359,2025-10-29,2620.00
P2822,C0363,2025-10-29,3490.00
P2823,C0383,2025-10-29,1200.00
P2824,C0391,2025-10-29,825.00
P2825,C0398,2025-10-29,840.00
P2826,C0431,2025-10-29,1060.00
P2827,C0041,2025-10-30,595.00
P2828,C0128,2025-10-30,2020.00
P2829,C0133,2025-10-30,485.00
P2830,C0160,2025-10-30,490.00
P2831,C0182,2025-10-30,1300.00
P2832,C0217,2025-10-30,645.00
P2833,C0263,2025-10-30,600.00
P2834,C0324,2025-10-30,425.00
P2835,C0325,2025-10-30,3920.00
P2836,C0338,2025-10-30,1220.00
P2837,C0370,2025-10-30,1140.00
P2838,C0390,2025-10-30,435.00
P2839,C0422,2025-10-30,530.00
P2840,C0428,2025-10-30,695.00
P2841,C0032,2025-10-31,385.00
P2842,C0090,2025-10-31,640.00
P2843,C0193,2025-10-31,1195.00
P2844,C0235,2025-10-31,1125.00
P2845,C0250,2025-10-31,715.00
P2846,C0261,2025-10-31,1810.00
P2847,C0290,2025-10-31,895.00
P2848,C0293,2025-10-31,1360.00
P2849,C0299,2025-10-31,1670.00
P2850,C0305,2025-10-31,770.00
P2851,C0306,2025-10-31,980.00
P2852,C0355,2025-10-31,605.00
P2853,C0380,2025-10-31,1170.00
P2854,C0381,2025-10-31,975.00
P2855,C0387,2025-10-31,1310.00
P2856,C0407,2025-10-31,1520.00
P2857,C0445,2025-10-31,790.00
P2858,C0448,2025-10-31,1055.00
P2859,C0014,2025-11-01,1185.00
P2860,C0029,2025-11-01,1390.00
P2861,C0078,2025-11-01,395.00
P2862,C0092,2025-11-01,370.00
P2863,C0101,2025-11-01,435.00
P2864,C0130,2025-11-01,815.00
P2865,C0192,2025-11-01,740.00
P2866,C0194,2025-11-01,310.00
P2867,C0206,2025-11-01,930.00
P2868,C0222,2025-11-01,1280.00
P2869,C0322,2025-11-01,1140.00
P2870,C0411,2025-11-01,1610.00
P2871,C0433,2025-11-01,825.00
